taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,scorpio_notes,version,pangolin_version,scorpio_version,constellation_version,is_designated,qc_status,qc_notes,note
hCoV-19/Thailand/SI203285-NT/2020|EPI_ISL_437612|2020-01-23,A.6,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Cambodia/Kunming_kms-2/2020|EPI_ISL_682298|2020-03-21,A.6,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Hong_Kong/HKU-001a/2020|EPI_ISL_434571|2020-01-22,A,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Guangdong/GZ-S6-P0050/2020|EPI_ISL_413873|2020-02-28,A,0.01,0.94,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.08,
hCoV-19/Vietnam/38238/2020|EPI_ISL_660541|2020-01-31,A,0.01,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MN-MDH-139/2020|EPI_ISL_460052|2020-03-21,A,0.08,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/SC-DHEC-0099/2020|EPI_ISL_491109|2020-04-24,A.3,0.0,0.97,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.05,Assigned from designation hash.
hCoV-19/United_Arab_Emirates/skmc-920168117/2020|EPI_ISL_582125|2020-01-28,A,0.0,0.99,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.03,Assigned from designation hash.
hCoV-19/Japan/TY-WK-521/2020|EPI_ISL_408667|2020-01-31,A,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/UT-020/2020|EPI_ISL_417028|2020-03-20,A.1,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CA-CDPH-UC5/2020|EPI_ISL_413922|2020-03-05,A.1,0.0,0.98,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.03,Assigned from designation hash.
hCoV-19/USA/WA-S90/2020|EPI_ISL_417143|2020-02-29,A.1,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Panama/328941/2020|EPI_ISL_496617|2020-02-27,A.1,0.0,0.98,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.03,Assigned from designation hash.
hCoV-19/USA/IN-Lilly-IPB0173-06bc09/2020|EPI_ISL_911450|2020-03-24,A.1,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Costa_Rica/HNN-0348/2020|EPI_ISL_1517392|2020-05-25,A.1,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/USA/IL-IDPH-I-000591/2020|EPI_ISL_962103|2020-05-22,A.1,0.0,0.99,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Canada/MB-NML-874/2020|EPI_ISL_582351|2020-03-30,A.1,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WA-S113/2020|EPI_ISL_417166|2020-02-29,A.1,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Wuhan/IME-WH01/2019|EPI_ISL_529213|2019-12-30,A,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Australia/QLD02/2020|EPI_ISL_407896|2020-01-30,A,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Burkina_Faso/3953/2020|EPI_ISL_660497|2020-10-19,A.21,0.01,0.95,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.07,Alt assignments: A;A.21
hCoV-19/Togo/BMC-49989-20/2020|EPI_ISL_1437749|2020-09-21,A,0.23,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Burkina_Faso/2-032-1197/2020|EPI_ISL_660479|2020-07-25,A.19,0.0,0.99,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Burkina_Faso/1174/2020|EPI_ISL_660478|2020-07-23,A.19,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Tunisia/5516/2021|EPI_ISL_1208399|2021-02-02,B,0.25,0.92,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.07,Alt assignments: A;B
hCoV-19/Burkina_Faso/B06-1484/2021|EPI_ISL_1591100|2021-01-25,A.27,0.0,0.93,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.09,
hCoV-19/Zambia/ZMB-1241/2020|EPI_ISL_977357|2020-04-07,A,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Ghana/84218_S47/2020|EPI_ISL_515106|2020-05-25,A,0.07,0.96,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.04,Assigned from designation hash.
hCoV-19/Gambia/22139/2021|EPI_ISL_1731557|2021-01-12,A.29,0.08,0.91,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.09,Alt assignments: A.27;A.29
hCoV-19/Jordan/AM-Biolab022/2021|EPI_ISL_1824718|2021-04-18,A.29,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Uganda/UG153/2020|EPI_ISL_954254|2020-09-02,A.23,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Cambodia/137932/2020|EPI_ISL_918363|2020-12-03,A.23.1,0.0,1.0,A.23.1-like,0.75,0.25,scorpio call: Alt alleles 9; Ref alleles 3; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Kenya/C85262/2021|EPI_ISL_1440119|2021-02-26,A.23.1,0.07,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Kenya/C82645/2021|EPI_ISL_1440096|2021-02-06,A.23.1,0.01,0.98,A.23.1-like,0.75,0.17,scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 1; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.04,Alt assignments: A;A.23.1
hCoV-19/Latvia/394/2021|EPI_ISL_1219217|2021-02-02,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Latvia/858/2021|EPI_ISL_1219663|2021-02-22,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Malaysia/IMR_WC118251/2021|EPI_ISL_1424513|2021-03-06,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Vietnam/HCMC-05047-02/2021|EPI_ISL_1293350|2021-02-10,A.23.1,0.0,0.99,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Vietnam/HCMC-05042-02/2021|EPI_ISL_1366742|2021-02-07,A.23.1,0.0,0.98,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Vietnam/HCMC-05049-02/2021|EPI_ISL_1366745|2021-02-10,A.23.1,0.0,0.98,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Vietnam/HCMC-05044-02/2021|EPI_ISL_1366743|2021-02-09,A.23.1,0.0,0.98,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Canada/NB-NML-8797/2021|EPI_ISL_961610|2021-01-22,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Uganda/UG217/2021|EPI_ISL_1469315|2021-01-22,A.23.1,0.07,1.0,A.23.1-like,0.83,0.08,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 0; Oth alleles 1,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Uganda/UG278/2020|EPI_ISL_1469369|2020-12-08,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Uganda/UG344/2020|EPI_ISL_1469413|2020-12-20,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Greece/122776/2021|EPI_ISL_1716707|2021-02-18,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/USA/ME-HETL-J1839/2021|EPI_ISL_1163650|2021-02-25,A.23.1,0.17,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,Alt assignments: A;A.23.1
hCoV-19/Belgium/rega-3696/2021|EPI_ISL_1312216|2021-02-24,A.23.1,0.17,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Kenya/C82459/2021|EPI_ISL_1440084|2021-02-03,A.23.1,0.0,0.92,A.23.1-like+E484K,0.85,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.09,
hCoV-19/Indonesia/JK-NIHRD-MI2103376/2021|EPI_ISL_1469264|2021-03-04,A.23.1,0.0,1.0,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Uganda/UG202/2021|EPI_ISL_954298|2021-01-01,A.23.1,0.0,1.0,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/New_Zealand/21MV0066/2021|EPI_ISL_1016854|2021-02-08,A.23.1,0.0,0.99,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Uganda/MAKCHScov30/2021|EPI_ISL_1652073|2021-01-13,A.23.1,0.34,1.0,A.23.1-like,0.75,0.08,scorpio call: Alt alleles 9; Ref alleles 1; Amb alleles 2; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,Alt assignments: A;A.23.1
hCoV-19/DRC/6769/2021|EPI_ISL_1623756|2021-02-19,A.23.1,0.01,0.97,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.05,Alt assignments: A;A.23.1
hCoV-19/Uganda/UG224/2021|EPI_ISL_1469322|2021-01-18,A.23.1,0.0,1.0,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Uganda/MAKCHScov26/2021|EPI_ISL_1652070|2021-01-17,A.23.1,0.12,1.0,A.23.1-like,0.75,0.08,scorpio call: Alt alleles 9; Ref alleles 1; Amb alleles 2; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,Alt assignments: A;A.23.1
hCoV-19/Uganda/UG219/2021|EPI_ISL_1469317|2021-01-19,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Uganda/MAKCHScov11/2021|EPI_ISL_1652059|2021-01-25,A.23.1,0.1,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,Alt assignments: A;A.23.1
hCoV-19/DRC/9523/2021|EPI_ISL_1623758|2021-02-27,A.23.1,0.01,0.97,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.05,Alt assignments: A;A.23.1
hCoV-19/Rwanda/NRLNAT3043/2021|EPI_ISL_1301793|2021-02-07,A.23.1,0.0,0.99,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Rwanda/NRLNAT3044/2021|EPI_ISL_1301742|2021-02-10,A.23.1,0.0,0.98,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Rwanda/NRLNAT3045/2021|EPI_ISL_1301794|2021-02-13,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Rwanda/NRLNAT3042/2021|EPI_ISL_1301741|2021-02-03,A.23.1,0.0,0.98,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Rwanda/NRLNAT3029/2021|EPI_ISL_1301782|2021-01-19,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Panama/328709/2020|EPI_ISL_496605|2020-02-28,A.2,0.0,0.98,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.03,Assigned from designation hash.
hCoV-19/Kazakhstan/38533/2020|EPI_ISL_454520|2020-04-26,A.2,0.06,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Mexico/NLE-UANL-001/2020|EPI_ISL_779169|2020-03-16,A.2,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Panama/333156/2020|EPI_ISL_496732|2020-03-24,A.2,0.0,0.98,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.03,Assigned from designation hash.
hCoV-19/Panama/GMI-PA342008/2020|EPI_ISL_1225333|2020-04-15,A.2,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Equatorial_Guinea/253/2020|EPI_ISL_648318|2020-03-24,A.2,0.0,0.98,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.04,Assigned from designation hash.
hCoV-19/Panama/334280/2020|EPI_ISL_496772|2020-03-28,A.2.4,0.0,0.99,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Panama/GMI-PA380510/2020|EPI_ISL_1225467|2020-06-11,A.2.4,0.0,0.98,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Panama/GMI-PA341363/2020|EPI_ISL_1225330|2020-04-14,A.2.4,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Panama/GMI-PA363073/2020|EPI_ISL_1225421|2020-05-17,A.2.4,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Panama/GMI-PA363963/2020|EPI_ISL_1225424|2020-05-18,A.2.4,0.0,0.91,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.09,
hCoV-19/Panama/GMI-PA398110/2020|EPI_ISL_1225489|2020-06-26,A.2.4,0.0,0.99,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Panama/GMI-PA376271/2020|EPI_ISL_1001457|2020-06-07,A.2.4,0.0,0.98,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.04,Assigned from designation hash.
hCoV-19/Panama/GMI-PA645826/2021|EPI_ISL_1502972|2021-01-06,A.2.4,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Panama/GMI-PA646008/2021|EPI_ISL_1502973|2021-01-06,A.2.4,0.08,0.97,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.04,Alt assignments: A.2;A.2.4
hCoV-19/Costa_Rica/INC-0414/2021|EPI_ISL_1712383|2021-03-01,A.2.4,0.08,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,Alt assignments: A.2;A.2.4
hCoV-19/Panama/GMI-PA911/2020|EPI_ISL_1502867|2020-07-02,A.2.4,0.0,0.92,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.06,
hCoV-19/Panama/GMI-PA707345/2021|EPI_ISL_1503115|2021-02-20,A.2.4,0.0,0.98,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Panama/GMI-PA712608/2021|EPI_ISL_1503118|2021-02-28,A.2.4,0.08,0.99,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,Alt assignments: A.2;A.2.4
hCoV-19/Panama/GMI-PA369167/2020|EPI_ISL_1225453|2020-05-28,A.2.4,0.0,0.95,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.07,
hCoV-19/Panama/GMI-PA369146/2020|EPI_ISL_1225441|2020-05-28,A.2.4,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Panama/GMI-PA369165/2020|EPI_ISL_1225452|2020-05-28,A.2.4,0.0,0.97,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.05,
hCoV-19/Panama/GMI-PA174/2020|EPI_ISL_1502848|2020-05-18,A.2.4,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Panama/GMI-PA187/2020|EPI_ISL_1502850|2020-05-19,A.2.4,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Panama/333949/2020|EPI_ISL_496757|2020-03-27,A.2,0.56,0.88,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.09,
hCoV-19/Panama/337660/2020|EPI_ISL_496863|2020-07-04,A.2.4,0.06,0.98,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.03,Assigned from designation hash.
hCoV-19/Panama/GMI-PA419159/2020|EPI_ISL_1225510|2020-07-14,A.2.4,0.0,0.95,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.08,
hCoV-19/Panama/338642/2020|EPI_ISL_496874|2020-04-09,A.2.4,0.0,0.98,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.03,Assigned from designation hash.
hCoV-19/Panama/GMI-PA407/2020|EPI_ISL_1502838|2020-04-13,A.2.4,0.0,0.99,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Panama/337442/2020|EPI_ISL_496860|2020-07-04,A.2.4,0.0,0.99,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
