taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,scorpio_notes,version,pangolin_version,scorpio_version,constellation_version,is_designated,qc_status,qc_notes,note
hCoV-19/Ghana/WACCBIP-GS28/2020|EPI_ISL_884849|2020-07-21,A,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Egypt/MASRI-018/2020|EPI_ISL_483036|2020-05-10,A,0.01,0.99,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Jordan/IR-ALSR-2578/2020|EPI_ISL_635777|2020-06-25,A,0.01,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Jordan/AM-Biolab016/2021|EPI_ISL_1406239|2021-03-20,A.28,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Jordan/Biolab032/2021|EPI_ISL_1970830|2021-02-09,A.28,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Ghana/3176_S11/2020|EPI_ISL_422402|2020-03-30,A,0.0,0.95,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.07,
hCoV-19/Togo/BMC-529-20/2020|EPI_ISL_1321604|2020-03-31,A,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Cote_d'Ivoire/BKE1406-bc50/2020|EPI_ISL_1663662|2020-12-21,A.19,0.22,0.91,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.08,Alt assignments: A;A.19
hCoV-19/Cote_d'Ivoire/BKE1561-bc5/2021|EPI_ISL_1663656|2021-01-12,A.19,0.17,0.93,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.06,Alt assignments: A;A.1;A.19
hCoV-19/Burkina_Faso/B06-1484/2021|EPI_ISL_1591100|2021-01-25,A.27,0.0,0.93,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.09,
hCoV-19/Togo/C5221/2020|EPI_ISL_1575442|2020-12-21,A.27,0.08,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Benin/1950/2020|EPI_ISL_476830|2020-04-15,A,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Togo/BMC-1011-20/2020|EPI_ISL_1415293|2020-04-03,A,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Benin/2012/2020|EPI_ISL_476831|2020-04-15,A,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Egypt/MASRI-009/2020|EPI_ISL_483035|2020-04-30,A,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Ghana/WACCBIP-GS180/2020|EPI_ISL_1255113|2020-08-04,A.11,0.36,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Ghana/WACCBIP-GS175/2020|EPI_ISL_1255109|2020-08-20,A.11,0.05,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Ghana/3177_S12/2020|EPI_ISL_422403|2020-03-30,A.11,0.05,0.9,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.1,
hCoV-19/Burkina_Faso/3953/2020|EPI_ISL_660497|2020-10-19,A.21,0.01,0.95,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.07,Alt assignments: A;A.21
hCoV-19/Burkina_Faso/4307/2020|EPI_ISL_660473|2020-11-03,A.21,0.02,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Cote_d'Ivoire/BKE2497-bc92/2021|EPI_ISL_1663680|2021-03-05,A.21,0.0,0.97,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.04,
hCoV-19/Italy/CAM-TIGEM-IZSM-COLLI-9484/2020|EPI_ISL_1692819|2020-07-23,A,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/South_Africa/LR00114/2020|EPI_ISL_514408|2020-07-20,A,0.0,0.92,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.09,
hCoV-19/Kenya/C14075/2020|EPI_ISL_806643|2020-06-03,A,0.0,0.91,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.08,
hCoV-19/Kenya/C25958/2020|EPI_ISL_806680|2020-06-27,A,0.0,0.91,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.08,
hCoV-19/Gambia/22139/2021|EPI_ISL_1731557|2021-01-12,A.29,0.08,0.91,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.09,Alt assignments: A.27;A.29
hCoV-19/Uzbekistan/Tashkent-CGB-27/2020|EPI_ISL_1477048|2020-12-07,A.24,0.52,0.99,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,Alt assignments: A;A.24
hCoV-19/Zambia/ZMB-1241/2020|EPI_ISL_977357|2020-04-07,A,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Kenya/C44035/2020|EPI_ISL_806572|2020-08-13,A.25,0.18,0.92,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.07,Alt assignments: A;A.25
hCoV-19/Kenya/C29517/2020|EPI_ISL_806635|2020-07-06,A.25,0.01,0.92,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.07,Alt assignments: A;A.25
hCoV-19/Uganda/UG149/2020|EPI_ISL_954252|2020-09-01,A.23,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Uganda/UG153/2020|EPI_ISL_954254|2020-09-02,A.23,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Kenya/C77606/2020|EPI_ISL_855546|2020-12-18,A.23,0.0,0.89,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.09,
hCoV-19/Uganda/UG072/2020|EPI_ISL_737986|2020-08-24,A.23,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Kenya/C80125/2021|EPI_ISL_969003|2021-01-16,A.23.1,0.01,0.95,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.07,Alt assignments: A;A.23.1
hCoV-19/Kenya/C85262/2021|EPI_ISL_1440119|2021-02-26,A.23.1,0.07,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/DRC/7174/2021|EPI_ISL_1623757|2021-01-16,A.23.1,0.01,0.9,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.1,Alt assignments: A;A.23.1
hCoV-19/Cameroon/CV991/2021|EPI_ISL_1715195|2021-02-08,A.23.1,0.08,0.99,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Malaysia/IMR_WC118251/2021|EPI_ISL_1424513|2021-03-06,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Vietnam/HCMC-05042-02/2021|EPI_ISL_1366742|2021-02-07,A.23.1,0.0,0.98,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Vietnam/HCMC-05049-02/2021|EPI_ISL_1366745|2021-02-10,A.23.1,0.0,0.98,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Latvia/394/2021|EPI_ISL_1219217|2021-02-02,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Latvia/858/2021|EPI_ISL_1219663|2021-02-22,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Latvia/1178/2021|EPI_ISL_1312689|2021-02-23,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Latvia/1293/2021|EPI_ISL_1321930|2021-03-05,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Latvia/1214/2021|EPI_ISL_1312725|2021-03-02,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Indonesia/JK-NIHRD-MI2101485/2021|EPI_ISL_1169052|2021-02-02,A.23.1,0.0,1.0,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Indonesia/JK-NIHRD-WGS00869/2021|EPI_ISL_1257844|2021-02-02,A.23.1,0.0,1.0,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Indonesia/JK-NIHRD-MI2103376/2021|EPI_ISL_1469264|2021-03-04,A.23.1,0.0,1.0,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Uganda/UG202/2021|EPI_ISL_954298|2021-01-01,A.23.1,0.0,1.0,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/DRC/6769/2021|EPI_ISL_1623756|2021-02-19,A.23.1,0.01,0.97,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.05,Alt assignments: A;A.23.1
hCoV-19/Uganda/UG224/2021|EPI_ISL_1469322|2021-01-18,A.23.1,0.0,1.0,A.23.1-like,0.92,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Canada/NB-NML-6352/2021|EPI_ISL_961635|2021-01-15,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Canada/NB-NML-16631/2021|EPI_ISL_1272274|2021-01-17,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Kenya/C82459/2021|EPI_ISL_1440084|2021-02-03,A.23.1,0.0,0.92,A.23.1-like+E484K,0.85,0.08,scorpio call: Alt alleles 11; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.09,
hCoV-19/Uganda/MAKCHScov11/2021|EPI_ISL_1652059|2021-01-25,A.23.1,0.1,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,Alt assignments: A;A.23.1
hCoV-19/Uganda/UG219/2021|EPI_ISL_1469317|2021-01-19,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/DRC/9523/2021|EPI_ISL_1623758|2021-02-27,A.23.1,0.01,0.97,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.05,Alt assignments: A;A.23.1
hCoV-19/Rwanda/NRLNAT3043/2021|EPI_ISL_1301793|2021-02-07,A.23.1,0.0,0.99,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Rwanda/NRLNAT3044/2021|EPI_ISL_1301742|2021-02-10,A.23.1,0.0,0.98,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Rwanda/NRLNAT3042/2021|EPI_ISL_1301741|2021-02-03,A.23.1,0.0,0.98,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Rwanda/NRLNAT3045/2021|EPI_ISL_1301794|2021-02-13,A.23.1,0.0,1.0,A.23.1-like,0.83,0.17,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Greece/AUTH_5/2020|EPI_ISL_476838|2020-03-30,A.2,0.07,0.92,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.1,
hCoV-19/Israel/CVL-n14268/2020|EPI_ISL_514308|2020-03-17,A.2.2,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/New_Zealand/20CV0308/2020|EPI_ISL_622788|2020-03-31,A.2.2,0.33,0.91,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.11,Alt assignments: A;A.2;A.2.2
hCoV-19/Senegal/136/2020|EPI_ISL_418216|2020-03-13,A.2,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Spain/AN-IBV-98001124/2020|EPI_ISL_538179|2020-03-27,A.2,0.04,0.9,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.1,
hCoV-19/Mexico/NLE-UANL-001/2020|EPI_ISL_779169|2020-03-16,A.2,0.0,1.0,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Panama/GMI-PA425903/2020|EPI_ISL_1225513|2020-07-17,A.2,0.0,0.98,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.03,
hCoV-19/Panama/GMI-PA627107/2020|EPI_ISL_1502934|2020-12-28,A.2,0.0,1.0,,,,,PLEARN-v1.2.133,4.0.2,0.3.16,v0.1.4,False,pass,Ambiguous_content:0.02,
hCoV-19/Panama/335013/2020|EPI_ISL_496801|2020-04-01,A.2,0.0,0.99,,,,,PANGO-v1.2.133,4.0.2,0.3.16,v0.1.4,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
